Strongs,Book,BkOrder,Chapter,Verse,ID_Str,String
H3722,Lev,3,16,27,H3722-3-16-27,"And the bullock for the sin offering, and the goat for the sin offering, whose blood was brought in to make atonement in the holy place, shall one carry forth without the camp; and they shall burn in the fire their skins, and their flesh, and their dung. "
H3722,Lev,3,16,30,H3722-3-16-30,"For on that day shall the priest make an atonement for you, to cleanse you, that ye may be clean from all your sins before the LORD. "
H3722,Lev,3,16,32,H3722-3-16-32,"And the priest, whom he shall anoint, and whom he shall consecrate to minister in the priest's office in his father's stead, shall make the atonement, and shall put on the linen clothes, even the holy garments: "
H3722,Lev,3,16,33,H3722-3-16-33,"And he shall make an atonement for the holy sanctuary, and he shall make an atonement for the tabernacle of the congregation, and for the altar, and he shall make an atonement for the priests, and for all the people of the congregation. "
H3722,Lev,3,16,34,H3722-3-16-34,"And this shall be an everlasting statute unto you, to make an atonement for the children of Israel for all their sins once a year. And he did as the LORD commanded Moses. "
H3722,Lev,3,17,11,H3722-3-17-11,For the life of the flesh is in the blood: and I have given it to you upon the altar to make an atonement for your souls: for it is the blood that maketh an atonement for the soul. 
H5375,Lev,3,17,16,H5375-3-17-16,"But if he wash them not, nor bathe his flesh; then he shall bear his iniquity. "
H5375,Lev,3,19,8,H5375-3-19-8,"Therefore every one that eateth it shall bear his iniquity, because he hath profaned the hallowed thing of the LORD: and that soul shall be cut off from among his people. "
H5375,Lev,3,19,15,H5375-3-19-15,"Ye shall do no unrighteousness in judgment: thou shalt not respect the person of the poor, nor honour the person of the mighty: but in righteousness shalt thou judge thy neighbour. "
H5375,Lev,3,19,17,H5375-3-19-17,"Thou shalt not hate thy brother in thine heart: thou shalt in any wise rebuke thy neighbour, and not suffer sin upon him."
H3722,Lev,3,19,22,H3722-3-19-22,And the priest shall make an atonement for him with the ram of the trespass offering before the LORD for his sin which he hath done: and the sin which he hath done shall be forgiven him.
H5545,Lev,3,19,22,H5545-3-19-22,And the priest shall make an atonement for him with the ram of the trespass offering before the LORD for his sin which he hath done: and the sin which he hath done shall be forgiven him.
H5375,Lev,3,20,17,H5375-3-20-17,"And if a man shall take his sister, his father's daughter, or his mother's daughter, and see her nakedness, and she see his nakedness; it is a wicked thing; and they shall be cut off in the sight of their people: he hath uncovered his sister's nakedness; he shall bear his iniquity. "
H5375,Lev,3,20,19,H5375-3-20-19,"And thou shalt not uncover the nakedness of thy mother's sister, nor of thy father's sister: for he uncovereth his near kin: they shall bear their iniquity. "
H5375,Lev,3,20,20,H5375-3-20-20,"And if a man shall lie with his uncle's wife, he hath uncovered his uncle's nakedness: they shall bear their sin; they shall die childless. "
H5375,Lev,3,22,9,H5375-3-22-9,"They shall therefore keep mine ordinance, lest they bear sin for it, and die therefore, if they profane it: I the LORD do sanctify them."
H5375,Lev,3,22,16,H5375-3-22-16,"Or suffer them to bear the iniquity of trespass, when they eat their holy things: for I the LORD do sanctify them."
H3722,Lev,3,23,28,H3722-3-23-28,"And ye shall do no work in that same day: for it is a day of atonement, to make an atonement for you before the LORD your God. "
H5375,Lev,3,24,15,H5375-3-24-15,"And thou shalt speak unto the children of Israel, saying, Whosoever curseth his God shall bear his sin. "
H5375,Num,4,1,2,H5375-4-1-2,"Take ye the sum of all the congregation of the children of Israel, after their families, by the house of their fathers, with the number of their names, every male by their polls; "
H5375,Num,4,1,49,H5375-4-1-49,"Only thou shalt not number the tribe of Levi, neither take the sum of them among the children of Israel: "
H5375,Num,4,1,50,H5375-4-1-50,"But thou shalt appoint the Levites over the tabernacle of testimony, and over all the vessels thereof, and over all things that belong to it: they shall bear the tabernacle, and all the vessels thereof; and they shall minister unto it, and shall encamp round about the tabernacle. "
H5375,Num,4,3,40,H5375-4-3-40,"And the LORD said unto Moses, Number all the firstborn of the males of the children of Israel from a month old and upward, and take the number of their names. "
H5375,Num,4,4,2,H5375-4-4-2,"Take the sum of the sons of Kohath from among the sons of Levi, after their families, by the house of their fathers, "
H5375,Num,4,4,15,H5375-4-4-15,"And when Aaron and his sons have made an end of covering the sanctuary, and all the vessels of the sanctuary, as the camp is to set forward; after that, the sons of Kohath shall come to bear it: but they shall not touch any holy thing, lest they die. These things are the burden of the sons of Kohath in the tabernacle of the congregation. "
H5375,Num,4,4,22,H5375-4-4-22,"Take also the sum of the sons of Gershon, throughout the houses of their fathers, by their families; "
H5375,Num,4,4,25,H5375-4-4-25,"And they shall bear the curtains of the tabernacle, and the tabernacle of the congregation, his covering, and the covering of the badgers' skins that is above upon it, and the hanging for the door of the tabernacle of the congregation, "
H3722,Num,4,5,8,H3722-4-5-8,"But if the man have no kinsman to recompense the trespass unto, let the trespass be recompensed unto the LORD, even to the priest; beside the ram of the atonement, whereby an atonement shall be made for him."
H5375,Num,4,5,31,H5375-4-5-31,"Then shall the man be guiltless from iniquity, and this woman shall bear her iniquity. "
H3722,Num,4,6,11,H3722-4-6-11,"And the priest shall offer the one for a sin offering, and the other for a burnt offering, and make an atonement for him, for that he sinned by the dead, and shall hallow his head that same day. "
H5375,Num,4,6,26,H5375-4-6-26,"The LORD lift up his countenance upon thee, and give thee peace. "
H5375,Num,4,7,9,H5375-4-7-9,But unto the sons of Kohath he gave none: because the service of the sanctuary belonging unto them was that they should bear upon their shoulders. 
H3722,Num,4,8,12,H3722-4-8-12,"And the Levites shall lay their hands upon the heads of the bullocks: and thou shalt offer the one for a sin offering, and the other for a burnt offering, unto the LORD, to make an atonement for the Levites. "
H3722,Num,4,8,19,H3722-4-8-19,"And I have given the Levites as a gift to Aaron and to his sons from among the children of Israel, to do the service of the children of Israel in the tabernacle of the congregation, and to make an atonement for the children of Israel: that there be no plague among the children of Israel, when the children of Israel come nigh unto the sanctuary. "
H3722,Num,4,8,21,H3722-4-8-21,"And the Levites were purified, and they washed their clothes; and Aaron offered them as an offering before the LORD; and Aaron made an atonement for them to cleanse them."
H5375,Num,4,9,13,H5375-4-9-13,"But the man that is clean, and is not in a journey, and forbeareth to keep the passover, even the same soul shall be cut off from among his people: because he brought not the offering of the LORD in his appointed season, that man shall bear his sin. "
H5375,Num,4,10,17,H5375-4-10-17,"And the tabernacle was taken down; and the sons of Gershon and the sons of Merari set forward, bearing the tabernacle. "
H5375,Num,4,10,21,H5375-4-10-21,"And the Kohathites set forward, bearing the sanctuary: and the other did set up the tabernacle against they came. "
H5375,Num,4,11,12,H5375-4-11-12,"Have I conceived all this people? have I begotten them, that thou shouldest say unto me, Carry them in thy bosom, as a nursing father beareth the sucking child, unto the land which thou swarest unto their fathers? "
H5375,Num,4,11,14,H5375-4-11-14,"I am not able to bear all this people alone, because it is too heavy for me."
H5375,Num,4,11,17,H5375-4-11-17,"And I will come down and talk with thee there: and I will take of the spirit which is upon thee, and will put it upon them; and they shall bear the burden of the people with thee, that thou bear it not thyself alone."
H5375,Num,4,13,23,H5375-4-13-23,"And they came unto the brook of Eshcol, and cut down from thence a branch with one cluster of grapes, and they bare it between two upon a staff; and they brought of the pomegranates, and of the figs. "
H5375,Num,4,14,1,H5375-4-14-1,"And all the congregation lifted up their voice, and cried; and the people wept that night. "
H5375,Num,4,14,18,H5375-4-14-18,"The LORD is longsuffering, and of great mercy, forgiving iniquity and transgression, and by no means clearing the guilty, visiting the iniquity of the fathers upon the children unto the third and fourth generation."
H5375,Num,4,14,19,H5375-4-14-19,"Pardon, I beseech thee, the iniquity of this people according unto the greatness of thy mercy, and as thou hast forgiven this people, from Egypt even until now. "
H5545,Num,4,14,19,H5545-4-14-19,"Pardon, I beseech thee, the iniquity of this people according unto the greatness of thy mercy, and as thou hast forgiven this people, from Egypt even until now. "
H5545,Num,4,14,20,H5545-4-14-20,"And the LORD said, I have pardoned according to thy word: "
H5375,Num,4,14,30,H5375-4-14-30,"Doubtless ye shall not come into the land, concerning which I sware to make you dwell therein, save Caleb the son of Jephunneh, and Joshua the son of Nun. "
H5375,Num,4,14,33,H5375-4-14-33,"And your children shall wander in the wilderness forty years, and bear your whoredoms, until your carcases be wasted in the wilderness. "
H5375,Num,4,14,34,H5375-4-14-34,"After the number of the days in which ye searched the land, even forty days, each day for a year, shall ye bear your iniquities, even forty years, and ye shall know my breach of promise. "
H3722,Num,4,15,25,H3722-4-15-25,"And the priest shall make an atonement for all the congregation of the children of Israel, and it shall be forgiven them; for it is ignorance: and they shall bring their offering, a sacrifice made by fire unto the LORD, and their sin offering before the LORD, for their ignorance: "
